time,"I(IIN)","I(IXIN)","I(LOUT)"
8.752500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
8.755000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
8.757500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
8.760000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
8.762500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
8.765000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
8.767500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
8.770000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
8.772500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
8.775000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
8.777500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
8.780000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
8.782500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
8.785000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
8.787500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
8.790000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
8.792500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
8.795000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
8.797500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
8.800000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
8.802500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
8.805000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
8.807500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
8.810000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
8.812500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
8.815000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
8.817500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
8.820000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
8.822500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
8.825000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
8.827500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
8.830000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
8.832500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
8.835000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
8.837500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
8.840000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
8.842500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
8.845000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
8.847500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
8.850000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
8.852500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
8.855000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
8.857500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
8.860000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
8.862500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
8.865000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
8.867500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
8.870000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
8.872500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
8.875000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
8.877500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
8.880000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
8.882500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
8.885000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
8.887500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
8.890000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
8.892500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
8.895000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
8.897500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
8.900000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
8.902500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
8.905000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
8.907500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
8.910000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
8.912500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
8.915000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
8.917500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
8.920000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
8.922500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
8.925000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
8.927500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
8.930000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
8.932500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
8.935000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
8.937500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
8.940000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
8.942500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
8.945000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
8.947500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
8.950000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
8.952500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
8.955000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
8.957500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
8.960000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
8.962500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
8.965000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
8.967500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
8.970000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
8.972500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
8.975000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
8.977500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
8.980000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
8.982500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
8.985000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
8.987500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
8.990000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
8.992500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
8.995000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
8.997500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.000000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.002500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.005000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.007500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.010000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.012500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.015000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.017500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.020000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.022500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.025000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.027500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.030000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.032500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.035000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.037500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.040000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.042500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.045000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.047500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.050000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.052500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.055000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.057500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.060000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.062500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.065000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.067500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.070000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.072500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.075000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.077500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.080000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.082500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.085000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.087500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.090000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.092500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.095000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.097500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.100000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.102500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.105000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.107500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.110000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.112500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.115000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.117500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.120000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.122500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.125000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.127500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.130000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.132500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.135000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.137500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.140000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.142500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.145000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.147500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.150000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.152500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.155000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.157500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.160000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.162500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.165000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.167500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.170000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.172500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.175000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.177500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.180000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.182500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.185000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.187500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.190000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.192500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.195000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.197500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.200000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.202500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.205000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.207500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.210000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.212500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.215000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.217500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.220000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.222500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.225000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.227500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.230000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.232500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.235000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.237500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.240000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.242500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.245000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.247500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.250000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.252500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.255000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.257500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.260000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.262500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.265000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.267500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.270000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.272500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.275000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.277500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.280000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.282500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.285000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.287500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.290000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.292500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.295000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.297500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.300000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.302500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.305000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.307500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.310000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.312500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.315000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.317500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.320000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.322500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.325000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.327500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.330000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.332500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.335000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.337500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.340000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.342500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.345000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.347500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.350000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.352500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.355000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.357500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.360000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.362500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.365000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.367500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.370000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.372500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.375000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.377500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.380000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.382500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.385000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.387500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.390000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.392500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.395000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.397500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.400000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.402500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.405000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.407500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.410000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.412500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.415000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.417500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.420000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.422500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.425000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.427500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.430000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.432500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.435000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.437500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.440000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.442500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.445000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.447500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.450000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.452500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.455000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.457500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.460000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.462500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.465000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.467500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.470000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.472500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.475000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.477500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.480000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.482500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.485000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.487500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.490000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.492500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.495000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.497500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.500000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.502500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.505000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.507500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.510000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.512500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.515000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.517500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.520000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.522500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.525000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.527500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.530000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.532500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.535000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.537500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.540000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.542500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.545000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.547500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.550000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.552500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.555000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.557500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.560000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.562500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.565000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.567500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.570000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.572500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.575000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.577500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.580000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.582500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.585000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.587500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.590000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.592500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.595000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.597500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.600000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.602500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.605000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.607500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.610000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.612500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.615000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.617500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.620000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.622500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.625000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.627500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.630000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.632500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.635000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.637500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.640000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.642500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.645000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.647500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.650000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.652500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.655000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.657500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.660000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.662500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.665000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.667500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.670000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.672500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.675000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.677500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.680000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.682500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.685000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.687500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.690000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.692500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.695000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.697500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.700000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.702500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.705000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.707500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.710000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.712500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.715000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.717500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.720000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.722500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.725000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.727500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.730000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.732500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.735000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.737500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.740000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.742500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.745000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.747500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.750000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.752500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.755000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.757500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.760000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.762500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.765000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.767500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.770000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.772500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.775000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.777500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.780000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.782500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.785000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.787500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.790000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.792500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.795000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.797500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.800000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.802500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.805000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
9.807500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
