time,"I(IIN)","I(IXIN)","I(LOUT)","P(B1|X1)","P(B2|X1)"
6.624000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.625000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.626000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.627000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.628000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.629000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.630000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.631000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.632000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.633000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.634000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.635000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.636000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.637000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.638000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.639000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.640000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.641000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.642000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.643000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.644000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.645000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.646000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.647000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.648000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.649000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.650000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.651000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.652000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.653000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.654000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.655000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.656000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.657000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.658000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.659000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.660000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.661000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.662000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.663000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.664000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.665000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.666000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.667000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.668000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.669000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.670000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.671000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.672000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.673000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.674000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.675000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.676000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.677000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.678000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.679000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.680000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.681000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.682000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.683000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.684000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.685000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.686000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.687000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.688000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.689000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.690000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.691000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.692000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.693000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.694000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.695000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.696000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.697000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.698000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.699000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.700000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.701000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.702000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.703000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.704000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.705000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.706000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.707000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.708000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.709000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.710000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.711000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.712000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.713000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.714000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.715000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.716000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.717000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.718000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.719000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.720000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.721000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.722000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.723000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.724000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.725000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.726000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.727000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.728000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.729000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.730000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.731000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.732000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.733000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.734000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.735000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.736000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.737000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.738000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.739000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.740000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.741000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.742000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.743000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.744000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.745000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.746000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.747000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.748000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.749000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.750000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.751000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.752000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.753000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.754000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.755000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.756000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.757000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.758000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.759000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.760000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.761000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.762000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.763000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.764000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.765000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.766000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.767000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.768000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.769000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.770000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.771000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.772000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.773000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.774000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.775000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.776000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.777000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.778000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.779000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.780000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.781000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.782000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.783000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.784000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.785000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.786000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.787000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.788000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.789000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.790000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.791000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.792000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.793000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.794000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.795000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.796000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.797000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.798000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.799000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.800000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.801000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.802000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.803000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.804000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.805000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.806000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.807000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.808000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.809000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.810000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.811000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.812000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.813000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.814000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.815000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.816000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.817000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.818000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.819000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.820000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.821000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.822000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.823000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.824000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.825000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.826000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.827000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.828000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.829000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.830000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.831000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.832000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.833000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.834000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.835000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.836000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.837000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.838000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.839000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.840000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.841000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.842000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.843000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.844000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.845000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.846000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.847000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.848000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.849000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.850000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.851000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.852000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.853000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.854000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.855000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.856000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.857000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.858000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.859000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.860000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.861000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.862000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.863000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.864000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.865000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.866000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.867000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.868000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.869000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.870000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.871000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.872000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.873000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.874000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.875000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.876000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.877000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.878000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.879000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.880000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.881000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.882000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.883000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.884000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.885000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.886000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.887000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.888000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.889000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.890000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.891000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.892000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.893000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.894000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.895000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.896000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.897000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.898000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.899000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.900000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.901000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.902000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.903000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.904000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.905000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.906000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
6.907000e-11,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
