time,"I(IIN_A)","I(IIN_B)","I(ICLK1)","I(ICLK2)","I(LOUT)"
1.196000e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892416e-05
1.196250e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892231e-05
1.196500e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892022e-05
1.196750e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.891830e-05
1.197000e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.891690e-05
1.197250e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.891628e-05
1.197500e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.891650e-05
1.197750e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.891748e-05
1.198000e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.891900e-05
1.198250e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892073e-05
1.198500e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892234e-05
1.198750e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892352e-05
1.199000e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892407e-05
1.199250e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892393e-05
1.199500e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892315e-05
1.199750e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892191e-05
1.200000e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892049e-05
1.200250e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.891916e-05
1.200500e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.891818e-05
1.200750e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.891770e-05
1.201000e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.891780e-05
1.201250e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.891842e-05
1.201500e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.891942e-05
1.201750e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892057e-05
1.202000e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892166e-05
1.202250e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892247e-05
1.202500e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892287e-05
1.202750e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892280e-05
1.203000e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892230e-05
1.203250e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892150e-05
1.203500e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892056e-05
1.203750e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.891968e-05
1.204000e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.891902e-05
1.204250e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.891870e-05
1.204500e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.891876e-05
1.204750e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.891916e-05
1.205000e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.891982e-05
1.205250e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892057e-05
1.205500e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892128e-05
1.205750e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892181e-05
1.206000e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892207e-05
1.206250e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892201e-05
1.206500e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892167e-05
1.206750e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892113e-05
1.207000e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892051e-05
1.207250e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.891994e-05
1.207500e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.891952e-05
1.207750e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.891933e-05
1.208000e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.891939e-05
1.208250e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.891969e-05
1.208500e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892014e-05
1.208750e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892065e-05
1.209000e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892112e-05
1.209250e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892145e-05
1.209500e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892159e-05
1.209750e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892151e-05
1.210000e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892125e-05
1.210250e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892086e-05
1.210500e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892043e-05
1.210750e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892004e-05
1.211000e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.891978e-05
1.211250e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.891968e-05
1.211500e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.891977e-05
1.211750e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892001e-05
1.212000e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892036e-05
1.212250e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892073e-05
1.212500e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892106e-05
1.212750e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892127e-05
1.213000e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892133e-05
1.213250e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892123e-05
1.213500e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892100e-05
1.213750e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892069e-05
1.214000e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892035e-05
1.214250e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892007e-05
1.214500e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.891990e-05
1.214750e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.891986e-05
1.215000e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.891997e-05
1.215250e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892019e-05
1.215500e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892049e-05
1.215750e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892079e-05
1.216000e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892104e-05
1.216250e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892118e-05
1.216500e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892120e-05
1.216750e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892109e-05
1.217000e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892088e-05
1.217250e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892060e-05
1.217500e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892033e-05
1.217750e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892010e-05
1.218000e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.891997e-05
1.218250e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.891996e-05
1.218500e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892007e-05
1.218750e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892027e-05
1.219000e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892053e-05
1.219250e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892079e-05
1.219500e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892100e-05
1.219750e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892112e-05
1.220000e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892113e-05
1.220250e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892102e-05
1.220500e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892083e-05
1.220750e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892059e-05
1.221000e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892034e-05
1.221250e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892015e-05
1.221500e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892004e-05
1.221750e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892003e-05
1.222000e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892012e-05
1.222250e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892030e-05
1.222500e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892053e-05
1.222750e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892076e-05
1.223000e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892094e-05
1.223250e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892105e-05
1.223500e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892106e-05
1.223750e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892097e-05
1.224000e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892081e-05
1.224250e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892060e-05
1.224500e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892039e-05
1.224750e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892022e-05
1.225000e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892011e-05
1.225250e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892010e-05
1.225500e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892017e-05
1.225750e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892032e-05
1.226000e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892050e-05
1.226250e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892070e-05
1.226500e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892086e-05
1.226750e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892096e-05
1.227000e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892098e-05
1.227250e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892093e-05
1.227500e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892080e-05
1.227750e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892063e-05
1.228000e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892045e-05
1.228250e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892030e-05
1.228500e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892020e-05
1.228750e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892018e-05
1.229000e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892022e-05
1.229250e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892033e-05
1.229500e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892048e-05
1.229750e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892064e-05
1.230000e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892077e-05
1.230250e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892087e-05
1.230500e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892090e-05
1.230750e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892087e-05
1.231000e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892078e-05
1.231250e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892065e-05
1.231500e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892051e-05
1.231750e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892039e-05
1.232000e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892030e-05
1.232250e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892026e-05
1.232500e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892028e-05
1.232750e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892035e-05
1.233000e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892046e-05
1.233250e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892058e-05
1.233500e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892070e-05
1.233750e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892078e-05
1.234000e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892082e-05
1.234250e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892081e-05
1.234500e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892075e-05
1.234750e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892066e-05
1.235000e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892056e-05
1.235250e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892046e-05
1.235500e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892038e-05
1.235750e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892034e-05
1.236000e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892035e-05
1.236250e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892039e-05
1.236500e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892046e-05
1.236750e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892055e-05
1.237000e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892063e-05
1.237250e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892070e-05
1.237500e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892074e-05
1.237750e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892074e-05
1.238000e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892071e-05
1.238250e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892065e-05
1.238500e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892058e-05
1.238750e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892051e-05
1.239000e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892045e-05
1.239250e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892041e-05
1.239500e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892041e-05
1.239750e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892043e-05
1.240000e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892047e-05
1.240250e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892053e-05
1.240500e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892059e-05
1.240750e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892064e-05
1.241000e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892068e-05
1.241250e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892069e-05
1.241500e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892067e-05
1.241750e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892064e-05
1.242000e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892059e-05
1.242250e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892054e-05
1.242500e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892050e-05
1.242750e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892047e-05
1.243000e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892046e-05
1.243250e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892047e-05
1.243500e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892049e-05
1.243750e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892053e-05
1.244000e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892057e-05
1.244250e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892061e-05
1.244500e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892063e-05
1.244750e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892064e-05
1.245000e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892063e-05
1.245250e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892061e-05
1.245500e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892059e-05
1.245750e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892055e-05
1.246000e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892053e-05
1.246250e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892051e-05
1.246500e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892050e-05
1.246750e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892050e-05
1.247000e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892052e-05
1.247250e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892054e-05
1.247500e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892056e-05
1.247750e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892059e-05
1.248000e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892060e-05
1.248250e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892061e-05
1.248500e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892061e-05
1.248750e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892059e-05
1.249000e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892058e-05
1.249250e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892056e-05
1.249500e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892054e-05
1.249750e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892053e-05
1.250000e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892052e-05
1.250250e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892053e-05
1.250500e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892054e-05
1.250750e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892055e-05
1.251000e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892057e-05
1.251250e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892058e-05
1.251500e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892059e-05
1.251750e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892059e-05
1.252000e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892059e-05
1.252250e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892058e-05
1.252500e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892057e-05
1.252750e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892055e-05
1.253000e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892054e-05
1.253250e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892054e-05
1.253500e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892054e-05
1.253750e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892054e-05
1.254000e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892055e-05
1.254250e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892056e-05
1.254500e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892057e-05
1.254750e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892058e-05
1.255000e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892058e-05
1.255250e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892058e-05
1.255500e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892057e-05
1.255750e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892057e-05
1.256000e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892056e-05
1.256250e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892055e-05
1.256500e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892054e-05
1.256750e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892054e-05
1.257000e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892054e-05
1.257250e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892055e-05
1.257500e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892056e-05
1.257750e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892057e-05
1.258000e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892057e-05
1.258250e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892058e-05
1.258500e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892058e-05
1.258750e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892057e-05
1.259000e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892057e-05
1.259250e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892056e-05
1.259500e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892055e-05
1.259750e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892055e-05
1.260000e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892054e-05
1.260250e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892054e-05
1.260500e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892055e-05
1.260750e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892055e-05
1.261000e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892056e-05
1.261250e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892057e-05
1.261500e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892057e-05
1.261750e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892058e-05
1.262000e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892058e-05
1.262250e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892057e-05
1.262500e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892057e-05
1.262750e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892056e-05
1.263000e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892055e-05
1.263250e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892055e-05
1.263500e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892054e-05
1.263750e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892054e-05
1.264000e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892055e-05
1.264250e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892055e-05
1.264500e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892056e-05
1.264750e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892057e-05
1.265000e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892057e-05
1.265250e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892058e-05
1.265500e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892058e-05
1.265750e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892057e-05
1.266000e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892057e-05
1.266250e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892056e-05
1.266500e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892055e-05
1.266750e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.892055e-05
