time,"I(IIN_A)","I(IIN_B)","I(ICLK1)","I(ICLK2)","I(ICLK3)","I(ICLK4)","I(LOUT)"
1.236500e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607712e-05
1.236750e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607626e-05
1.237000e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607606e-05
1.237250e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607656e-05
1.237500e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607770e-05
1.237750e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607928e-05
1.238000e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.608102e-05
1.238250e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.608260e-05
1.238500e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.608372e-05
1.238750e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.608418e-05
1.239000e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.608388e-05
1.239250e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.608286e-05
1.239500e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.608130e-05
1.239750e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607946e-05
1.240000e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607769e-05
1.240250e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607630e-05
1.240500e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607553e-05
1.240750e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607554e-05
1.241000e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607632e-05
1.241250e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607774e-05
1.241500e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607955e-05
1.241750e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.608142e-05
1.242000e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.608304e-05
1.242250e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.608411e-05
1.242500e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.608444e-05
1.242750e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.608398e-05
1.243000e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.608281e-05
1.243250e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.608114e-05
1.243500e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607927e-05
1.243750e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607752e-05
1.244000e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607620e-05
1.244250e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607553e-05
1.244500e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607563e-05
1.244750e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607648e-05
1.245000e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607790e-05
1.245250e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607966e-05
1.245500e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.608145e-05
1.245750e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.608294e-05
1.246000e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.608389e-05
1.246250e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.608415e-05
1.246500e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.608367e-05
1.246750e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.608255e-05
1.247000e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.608099e-05
1.247250e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607928e-05
1.247500e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607771e-05
1.247750e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607655e-05
1.248000e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607598e-05
1.248250e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607611e-05
1.248500e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607688e-05
1.248750e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607816e-05
1.249000e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607971e-05
1.249250e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.608126e-05
1.249500e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.608254e-05
1.249750e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.608335e-05
1.250000e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.608355e-05
1.250250e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.608312e-05
1.250500e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.608216e-05
1.250750e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.608084e-05
1.251000e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607939e-05
1.251250e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607808e-05
1.251500e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607711e-05
1.251750e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607666e-05
1.252000e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607677e-05
1.252250e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607741e-05
1.252500e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607846e-05
1.252750e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607973e-05
1.253000e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.608098e-05
1.253250e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.608202e-05
1.253500e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.608266e-05
1.253750e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.608282e-05
1.254000e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.608248e-05
1.254250e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.608171e-05
1.254500e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.608066e-05
1.254750e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607953e-05
1.255000e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607850e-05
1.255250e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607775e-05
1.255500e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607740e-05
1.255750e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607748e-05
1.256000e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607798e-05
1.256250e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607878e-05
1.256500e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607975e-05
1.256750e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.608070e-05
1.257000e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.608148e-05
1.257250e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.608196e-05
1.257500e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.608208e-05
1.257750e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.608182e-05
1.258000e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.608126e-05
1.258250e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.608049e-05
1.258500e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607966e-05
1.258750e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607891e-05
1.259000e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607837e-05
1.259250e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607811e-05
1.259500e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607817e-05
1.259750e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607852e-05
1.260000e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607909e-05
1.260250e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607977e-05
1.260500e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.608044e-05
1.260750e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.608099e-05
1.261000e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.608133e-05
1.261250e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.608141e-05
1.261500e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.608123e-05
1.261750e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.608084e-05
1.262000e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.608032e-05
1.262250e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607976e-05
1.262500e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607926e-05
1.262750e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607890e-05
1.263000e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607873e-05
1.263250e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607877e-05
1.263500e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607900e-05
1.263750e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607937e-05
1.264000e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607981e-05
1.264250e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.608023e-05
1.264500e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.608058e-05
1.264750e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.608079e-05
1.265000e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.608084e-05
1.265250e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.608074e-05
1.265500e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.608050e-05
1.265750e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.608018e-05
1.266000e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607984e-05
1.266250e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607954e-05
1.266500e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607933e-05
1.266750e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607922e-05
1.267000e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607925e-05
1.267250e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607938e-05
1.267500e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607959e-05
1.267750e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607984e-05
1.268000e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.608008e-05
1.268250e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.608027e-05
1.268500e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.608038e-05
1.268750e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.608041e-05
1.269000e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.608035e-05
1.269250e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.608023e-05
1.269500e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.608007e-05
1.269750e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607989e-05
1.270000e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607974e-05
1.270250e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607964e-05
1.270500e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607959e-05
1.270750e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607960e-05
1.271000e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607966e-05
1.271250e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607976e-05
1.271500e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607987e-05
1.271750e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607997e-05
1.272000e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.608005e-05
1.272250e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.608010e-05
1.272500e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.608011e-05
1.272750e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.608008e-05
1.273000e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.608003e-05
1.273250e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607998e-05
1.273500e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607992e-05
1.273750e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607987e-05
1.274000e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607984e-05
1.274250e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607984e-05
1.274500e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607984e-05
1.274750e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607986e-05
1.275000e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607988e-05
1.275250e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607990e-05
1.275500e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607991e-05
1.275750e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607992e-05
1.276000e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607992e-05
1.276250e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607991e-05
1.276500e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607990e-05
1.276750e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607990e-05
1.277000e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607991e-05
1.277250e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607992e-05
1.277500e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607994e-05
1.277750e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607997e-05
1.278000e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607998e-05
1.278250e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607999e-05
1.278500e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607999e-05
1.278750e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607996e-05
1.279000e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607993e-05
1.279250e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607989e-05
1.279500e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607985e-05
1.279750e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607981e-05
1.280000e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607980e-05
1.280250e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607980e-05
1.280500e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607982e-05
1.280750e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607986e-05
1.281000e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607992e-05
1.281250e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607997e-05
1.281500e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.608003e-05
1.281750e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.608006e-05
1.282000e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.608007e-05
1.282250e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.608005e-05
1.282500e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.608001e-05
1.282750e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607995e-05
1.283000e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607989e-05
1.283250e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607982e-05
1.283500e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607977e-05
1.283750e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607974e-05
1.284000e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607975e-05
1.284250e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607978e-05
1.284500e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607983e-05
1.284750e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607990e-05
1.285000e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607998e-05
1.285250e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.608004e-05
1.285500e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.608009e-05
1.285750e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.608010e-05
1.286000e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.608008e-05
1.286250e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.608004e-05
1.286500e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607997e-05
1.286750e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607990e-05
1.287000e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607982e-05
1.287250e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607977e-05
1.287500e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607974e-05
1.287750e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607973e-05
1.288000e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607976e-05
1.288250e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607982e-05
1.288500e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607989e-05
1.288750e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.607997e-05
1.289000e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.608003e-05
1.289250e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.608008e-05
1.289500e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.608010e-05
1.289750e-09,2.000000e-05,-2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,1.608008e-05
